product_id,category_code
17200020,furniture.living_room.sofa
4500288,appliances.kitchen.hob
19300007,appliances.ironing_board
1500076,computers.peripherals.printer
21900326,unknown
28713151,apparel.shoes
15100215,unknown
36200013,unknown
12705204,unknown
34800090,unknown
4803107,electronics.audio.headphone
5700967,auto.accessories.player
26204001,unknown
1005109,electronics.smartphone
12712677,unknown
4400291,appliances.kitchen.coffee_machine
26403422,unknown
1004718,electronics.smartphone
21409417,electronics.clocks
19200082,construction.tools.saw
28717989,apparel.shoes
26200609,unknown
21800171,computers.peripherals.mouse
13300270,unknown
30100021,unknown
13300221,unknown
4300183,unknown
5100562,electronics.clocks
3200361,appliances.kitchen.meat_grinder
5800865,electronics.audio.subwoofer
23000247,unknown
22400067,electronics.audio.microphone
13103524,unknown
12709269,unknown
26200591,unknown
1002628,electronics.smartphone
4201230,appliances.environment.air_conditioner
4700008,auto.accessories.videoregister
5200100,computers.ebooks
17500322,unknown
28716191,apparel.shoes
12700917,unknown
13200318,furniture.bedroom.bed
17300959,unknown
15600052,unknown
23900077,unknown
23301202,unknown
2402567,appliances.kitchen.hood
9300088,unknown
30000194,construction.tools.welding
5801524,electronics.audio.subwoofer
5600396,unknown
26203912,unknown
1005088,electronics.smartphone
12702883,unknown
5100678,electronics.clocks
1600330,computers.peripherals.printer
16800034,furniture.kitchen.table
28716531,apparel.shoes
21407288,electronics.clocks
15100122,unknown
4700476,auto.accessories.videoregister
3700600,appliances.environment.vacuum
2601236,unknown
14300019,electronics.audio.music_tools.piano
1480708,computers.desktop
12300105,construction.tools.drill
2500845,appliances.kitchen.oven
5701086,auto.accessories.player
1305977,computers.notebook
19300102,appliances.ironing_board
5500285,unknown
2501515,appliances.kitchen.oven
26400331,unknown
5701059,auto.accessories.player
26403283,unknown
28719049,apparel.shoes
5000493,appliances.sewing_machine
1307355,computers.notebook
28101121,unknown
12711507,unknown
5100575,electronics.clocks
28717874,apparel.shoes
28100538,unknown
26500142,unknown
1004877,electronics.smartphone
16400154,unknown
16400189,unknown
28101506,unknown
4900384,appliances.kitchen.juicer
1004596,electronics.smartphone
4802720,electronics.audio.headphone
3701101,appliances.environment.vacuum
4803771,electronics.audio.headphone
16600027,unknown
15700181,unknown
1306765,computers.notebook
5700788,auto.accessories.player
17800271,computers.desktop
3300492,unknown
3601128,appliances.kitchen.washer
31501179,unknown
7004322,kids.carriage
4803879,electronics.audio.headphone
42600007,unknown
12711990,unknown
15800120,unknown
15100124,unknown
25800007,medicine.tools.tonometer
12708258,unknown
26500465,unknown
10900250,appliances.kitchen.mixer
3200523,appliances.kitchen.meat_grinder
13300004,unknown
28710426,apparel.shoes.keds
3100802,appliances.kitchen.blender
22700088,unknown
44500032,unknown
3601425,appliances.kitchen.washer
12100514,kids.skates
14100285,electronics.audio.acoustic
46800028,appliances.kitchen.refrigerators
28401082,accessories.bag
4100259,unknown
12700234,unknown
6000208,auto.accessories.alarm
28400820,accessories.bag
5300308,unknown
6302000,appliances.kitchen.kettle
1801793,electronics.video.tv
1201414,electronics.tablet
3300319,unknown
34800279,unknown
1004993,electronics.smartphone
2402571,appliances.kitchen.hood
1003943,electronics.smartphone
15901908,unknown
28716187,apparel.shoes.keds
6300142,appliances.kitchen.kettle
6200531,appliances.environment.air_heater
10900348,appliances.kitchen.mixer
18500056,electronics.tablet
4801968,electronics.audio.headphone
5100627,electronics.clocks
15100373,unknown
30000129,construction.tools.welding
31300080,unknown
5100262,electronics.clocks
1500474,computers.peripherals.printer
18100019,unknown
26400673,unknown
28715700,apparel.shoes.keds
1307009,computers.notebook
2600410,unknown
8500004,unknown
1801988,electronics.video.tv
14700101,furniture.living_room.cabinet
12718384,unknown
43400011,unknown
13300622,unknown
3500176,unknown
30300008,unknown
28300429,accessories.wallet
3601089,appliances.kitchen.washer
1307275,computers.notebook
7005394,kids.carriage
4400550,appliances.kitchen.coffee_machine
3701120,appliances.environment.vacuum
1307197,computers.notebook
11000237,appliances.kitchen.toster
26203606,unknown
21407803,electronics.clocks
12714113,unknown
4804153,electronics.audio.headphone
28101519,unknown
6200261,appliances.environment.air_heater
16600172,unknown
10503156,unknown
5500002,unknown
7002254,kids.carriage
26400617,unknown
15700225,unknown
5700798,auto.accessories.player
15800108,unknown
7202141,unknown
18300215,accessories.bag
29501522,unknown
15700044,unknown
2600624,unknown
1004450,electronics.smartphone
28717896,apparel.shoes
12700951,unknown
32601159,unknown
28719643,apparel.shoes
5000708,appliances.sewing_machine
15700077,unknown
3701319,appliances.environment.vacuum
12301195,construction.tools.drill
32801136,unknown
15200861,unknown
21410936,electronics.clocks
26403463,unknown
12701253,unknown
5100674,electronics.clocks
30000133,construction.tools.welding
1003439,electronics.smartphone
2800396,appliances.kitchen.refrigerators
3900655,appliances.environment.water_heater
12718710,unknown
10800076,unknown
21405899,electronics.clocks
3600457,appliances.kitchen.washer
6300183,appliances.kitchen.kettle
12600087,appliances.kitchen.grill
3300429,unknown
1307190,computers.notebook
6400349,computers.components.cpu
6000268,auto.accessories.alarm
26200154,unknown
26403470,unknown
1801792,electronics.video.tv
6902391,furniture.living_room.chair
36200004,unknown
3601562,appliances.kitchen.washer
6600940,computers.components.memory
1003752,electronics.smartphone
22700064,unknown
6400210,computers.components.cpu
16700288,furniture.kitchen.chair
26403508,unknown
1003114,electronics.smartphone
8800983,electronics.telephone
1307136,computers.notebook
15200135,unknown
12711176,unknown
16400055,unknown
5300147,unknown
46800022,appliances.kitchen.refrigerators
22700324,unknown
42000003,unknown
5200133,computers.ebooks
7100792,furniture.bedroom.bed
35000030,unknown
2601820,unknown
7900816,furniture.kitchen.chair
4100201,unknown
15700004,unknown
1201387,electronics.tablet
12719040,unknown
26402249,unknown
5701024,auto.accessories.player
3701202,appliances.environment.vacuum
5200101,computers.ebooks
10800116,unknown
32701241,unknown
3601124,appliances.kitchen.washer
5701139,auto.accessories.player
12712961,unknown
26401427,unknown
1701392,computers.peripherals.monitor
25400008,unknown
31300087,unknown
1004966,electronics.smartphone
11400444,unknown
3601406,appliances.kitchen.washer
3900687,appliances.environment.water_heater
6200080,appliances.environment.air_heater
3700907,appliances.environment.vacuum
8500341,unknown
28101572,unknown
49100015,unknown
13200221,furniture.bedroom.bed
5301095,unknown
12100564,kids.skates
4802929,electronics.audio.headphone
1307335,computers.notebook
24100245,unknown
22700211,unknown
34700012,unknown
3500182,unknown
40200429,unknown
25200137,unknown
12400207,construction.tools.drill
8500467,unknown
1801695,electronics.video.tv
2600285,unknown
3700245,appliances.environment.vacuum
28712651,apparel.shoes
7004541,kids.carriage
16400197,unknown
2701819,appliances.kitchen.refrigerators
2800621,appliances.kitchen.refrigerators
26400620,unknown
6100016,auto.accessories.radar
26202903,unknown
21408050,electronics.clocks
22000148,unknown
12201806,sport.bicycle
1307353,computers.notebook
11400028,unknown
12707478,unknown
42000011,unknown
22700468,unknown
30000079,construction.tools.welding
1500077,computers.peripherals.printer
1004975,electronics.smartphone
8800685,electronics.telephone
49100016,unknown
50600002,auto.accessories.compressor
1700652,computers.peripherals.monitor
17301057,unknown
26402958,unknown
44500059,unknown
12300396,construction.tools.drill
19200017,construction.tools.saw
28101557,unknown
23301227,unknown
25510425,unknown
5701134,auto.accessories.player
10800128,unknown
28100138,unknown
5000403,appliances.sewing_machine
3900860,appliances.environment.water_heater
17300352,unknown
11700364,electronics.audio.acoustic
26402200,unknown
29000024,unknown
3500242,unknown
3601527,appliances.kitchen.washer
26402718,unknown
2800431,appliances.kitchen.refrigerators
3701470,appliances.environment.vacuum
28717196,apparel.shoes
5300440,unknown
44600042,unknown
15200503,unknown
3100106,appliances.kitchen.blender
21400018,electronics.clocks
3600433,appliances.kitchen.washer
6601019,computers.components.memory
18300021,accessories.bag
3300376,unknown
44700015,unknown
41200012,unknown
6000248,auto.accessories.alarm
11100268,appliances.personal.scales
1306561,computers.notebook
28703700,apparel.shoes.keds
4802888,electronics.audio.headphone
26300353,unknown
9900147,electronics.video.projector
5100435,electronics.clocks
1005022,electronics.smartphone
26403591,unknown
49400015,unknown
11600048,computers.desktop
1306984,computers.notebook
12717166,unknown
28716314,apparel.shoes
17000035,computers.desktop
1005016,electronics.smartphone
6800775,computers.components.hdd
31500157,unknown
2201033,unknown
26203534,unknown
12706817,unknown
30300030,unknown
12400068,construction.tools.drill
21405844,electronics.clocks
11500277,unknown
26200134,unknown
1201356,electronics.tablet
28706659,apparel.shoes.espadrilles
4804336,electronics.audio.headphone
1307419,computers.notebook
1005094,electronics.smartphone
26400132,unknown
12715193,unknown
21407866,electronics.clocks
3700790,appliances.environment.vacuum
26201610,unknown
28718770,apparel.shoes.keds
26203015,unknown
5400799,unknown
17200501,furniture.living_room.sofa
15100031,unknown
28717071,apparel.shoes.keds
2800418,appliances.kitchen.refrigerators
1306947,computers.notebook
4802606,electronics.audio.headphone
14701725,furniture.living_room.cabinet
1005145,electronics.smartphone
1004214,electronics.smartphone
13200145,furniture.bedroom.bed
5100610,electronics.clocks
26402531,unknown
1003208,electronics.smartphone
26300190,unknown
5700849,auto.accessories.player
41000002,unknown
5600002,unknown
26400670,unknown
26204124,unknown
26402695,unknown
26402847,unknown
23300436,unknown
15700018,unknown
35900008,unknown
8100022,unknown
2402063,appliances.kitchen.hood
5000356,appliances.sewing_machine
30900005,computers.components.cooler
19100267,construction.tools.saw
3800821,appliances.iron
23900234,unknown
1201410,electronics.tablet
26400293,unknown
2700239,appliances.kitchen.refrigerators
6200516,appliances.environment.air_heater
1500446,computers.peripherals.printer
2700618,appliances.kitchen.refrigerators
16500012,unknown
7101297,furniture.bedroom.bed
30400005,unknown
2500855,appliances.kitchen.oven
26500143,unknown
5801045,electronics.audio.subwoofer
10700775,unknown
6701011,computers.components.videocards
2601656,unknown
33900010,unknown
28716595,apparel.shoes
5100239,electronics.clocks
1480707,computers.desktop
5100862,electronics.clocks
2900011,appliances.kitchen.microwave
18400108,unknown
3900686,appliances.environment.water_heater
8500140,unknown
26010115,unknown
2601057,unknown
1306523,computers.notebook
15400039,unknown
4802355,electronics.audio.headphone
25400259,unknown
5300050,unknown
3700828,appliances.environment.vacuum
17800122,computers.desktop
25000539,furniture.universal.light
28713111,apparel.shoes
1004813,electronics.smartphone
3700781,appliances.environment.vacuum
7004616,kids.carriage
1002662,electronics.smartphone
17301904,unknown
22700006,unknown
22700439,unknown
15200865,unknown
5600121,appliances.environment.air_heater
7300115,unknown
1004822,electronics.smartphone
19400021,unknown
21408959,electronics.clocks
12600000,appliances.kitchen.grill
4700661,auto.accessories.videoregister
5100798,electronics.clocks
46900033,accessories.bag
12720341,unknown
3600591,appliances.kitchen.washer
15200141,unknown
42300027,furniture.living_room.cabinet
38900018,unknown
1306567,computers.notebook
9000121,unknown
1004173,electronics.smartphone
12710204,unknown
26203775,unknown
30000186,construction.tools.welding
1480506,computers.desktop
13100306,unknown
8500364,unknown
4400325,appliances.kitchen.coffee_machine
50600013,auto.accessories.compressor
7001741,kids.carriage
5100764,electronics.clocks
12711556,unknown
2602176,unknown
28718918,apparel.shoes.keds
7900151,furniture.kitchen.chair
28717861,apparel.shoes
6300051,appliances.kitchen.kettle
16300024,unknown
1307319,computers.notebook
5100569,electronics.clocks
5300059,unknown
9300099,unknown
12702841,unknown
16000644,unknown
5100654,electronics.clocks
1305316,computers.notebook
12700937,unknown
26200034,unknown
28100906,unknown
1801539,electronics.video.tv
26601370,unknown
13103632,unknown
30400011,unknown
50700002,unknown
17300765,unknown
2402422,appliances.kitchen.hood
16200320,kids.fmcg.diapers
3701359,appliances.environment.vacuum
6301541,appliances.kitchen.kettle
11500291,unknown
34800293,unknown
30100029,unknown
45300013,kids.swing
5000668,appliances.sewing_machine
21404032,electronics.clocks
28717013,apparel.shoes.keds
2500566,appliances.kitchen.oven
13700164,unknown
28101615,unknown
4803770,electronics.audio.headphone
15100163,unknown
14500000,appliances.kitchen.coffee_grinder
6800852,computers.components.hdd
12702033,unknown
9900453,electronics.video.projector
17200526,furniture.living_room.sofa
16000888,unknown
17301859,unknown
1003176,electronics.smartphone
8700291,appliances.personal.hair_cutter
13300099,unknown
2701638,appliances.kitchen.refrigerators
4400548,appliances.kitchen.coffee_machine
3100161,appliances.kitchen.blender
1004211,electronics.smartphone
12400120,construction.tools.drill
18001327,unknown
13201082,furniture.bedroom.bed
3200478,appliances.kitchen.meat_grinder
12300191,construction.tools.drill
12400030,construction.tools.drill
28000018,unknown
12300708,construction.tools.drill
17301677,unknown
2501451,appliances.kitchen.oven
6000272,auto.accessories.alarm
27500001,unknown
30500014,country_yard.cultivator
17000002,computers.desktop
14300262,unknown
43900044,unknown
2400348,appliances.kitchen.hood
4804418,electronics.audio.headphone
6200307,appliances.environment.air_heater
1305215,computers.notebook
28719272,apparel.shoes
13200969,furniture.bedroom.bed
26500130,unknown
5301782,unknown
26400372,unknown
28718448,apparel.shoes.keds
45600214,apparel.shoes
12720105,unknown
2602025,unknown
12703353,unknown
5300481,unknown
28716700,apparel.shoes
28715802,apparel.shoes
5301399,unknown
15600034,unknown
10800222,unknown
4900387,appliances.kitchen.juicer
23301238,unknown
23300822,unknown
5700669,auto.accessories.player
1306910,computers.notebook
27900017,unknown
30500017,country_yard.cultivator
1003726,electronics.smartphone
3701056,appliances.environment.vacuum
27900026,unknown
2100099,electronics.video.tv
26500138,unknown
10301141,unknown
13201002,furniture.bedroom.bed
30000080,construction.tools.welding
4700699,auto.accessories.videoregister
52000037,unknown
8500322,unknown
13100400,unknown
21409279,electronics.clocks
49800022,accessories.bag
19100298,construction.tools.saw
26403418,unknown
26204069,unknown
8500131,unknown
27000029,sport.trainer
5800708,electronics.audio.subwoofer
42600111,unknown
4501656,appliances.kitchen.hob
3500132,unknown
5100763,electronics.clocks
1003461,electronics.smartphone
28717990,apparel.shoes
41200002,unknown
13200056,furniture.bedroom.bed
8800754,electronics.telephone
1004244,electronics.smartphone
3800985,appliances.iron
1004167,electronics.smartphone
15100095,unknown
28712000,apparel.shoes
7700099,unknown
17200650,furniture.living_room.sofa
1307233,computers.notebook
18400087,unknown
2800638,appliances.kitchen.refrigerators
28716097,apparel.shoes
21411350,electronics.clocks
2800637,appliances.kitchen.refrigerators
6400365,computers.components.cpu
13300563,unknown
15900161,unknown
3600608,appliances.kitchen.washer
5801445,electronics.audio.subwoofer
3600165,appliances.kitchen.washer
1305566,computers.notebook
9300047,unknown
14400056,unknown
18400336,unknown
13400002,unknown
15800051,unknown
5100852,electronics.clocks
12703005,unknown
30000074,construction.tools.welding
4900137,appliances.kitchen.juicer
3601479,appliances.kitchen.washer
3900435,appliances.environment.water_heater
6201146,appliances.environment.air_heater
15200909,unknown
17300416,unknown
28715900,apparel.shoes
13300171,unknown
38800012,unknown
1003314,electronics.smartphone
28703927,apparel.shoes.keds
7100183,furniture.bedroom.bed
12200053,sport.bicycle
14700810,furniture.living_room.cabinet
12100364,kids.skates
4100343,unknown
37000006,unknown
12707537,unknown
18000664,unknown
28715785,apparel.shoes
5700300,auto.accessories.player
8500141,unknown
12704505,unknown
1801999,electronics.video.tv
3200173,appliances.kitchen.meat_grinder
12100725,kids.skates
1306360,computers.notebook
26300249,unknown
14400023,unknown
13100469,unknown
5100263,electronics.clocks
4700636,auto.accessories.videoregister
2601600,unknown
1003609,electronics.smartphone
1003338,electronics.smartphone
4300140,unknown
3601524,appliances.kitchen.washer
26202859,unknown
5800891,electronics.audio.subwoofer
21403947,electronics.clocks
12711946,unknown
5900141,unknown
38900046,unknown
38900043,unknown
13100870,unknown
28718155,apparel.shoes.keds
8500387,unknown
28718007,apparel.shoes
6000229,auto.accessories.alarm
28718182,apparel.shoes
1004042,electronics.smartphone
26403117,unknown
11100133,appliances.personal.scales
42300029,furniture.living_room.cabinet
10300650,unknown
7101223,furniture.bedroom.bed
5301379,unknown
15200215,unknown
23700007,furniture.bedroom.blanket
3701021,appliances.environment.vacuum
15700204,unknown
3500275,unknown
34800254,unknown
2200906,unknown
1500363,computers.peripherals.printer
3700829,appliances.environment.vacuum
2800602,appliances.kitchen.refrigerators
6501046,computers.components.motherboard
5301012,unknown
28717822,apparel.shoes.keds
28401112,accessories.bag
21406787,electronics.clocks
14700696,furniture.living_room.cabinet
28717971,apparel.shoes
1306774,computers.notebook
22700466,unknown
26203156,unknown
38900014,unknown
50600038,auto.accessories.compressor
6000162,auto.accessories.alarm
22400131,electronics.audio.microphone
1480440,computers.desktop
23000167,unknown
28715765,apparel.shoes.keds
3900658,appliances.environment.water_heater
49400006,unknown
50600003,auto.accessories.compressor
43600041,unknown
31501002,unknown
2702507,appliances.kitchen.refrigerators
8902249,kids.toys
19300096,appliances.ironing_board
7004929,kids.carriage
28719189,apparel.shoes
3800731,appliances.iron
5200126,computers.ebooks
6201053,appliances.environment.air_heater
31501010,unknown
12711175,unknown
4700629,auto.accessories.videoregister
14700332,furniture.living_room.cabinet
3601242,appliances.kitchen.washer
2601342,unknown
10700826,unknown
13400528,unknown
12702041,unknown
4802955,electronics.audio.headphone
5600397,unknown
3900896,appliances.environment.water_heater
6200933,appliances.environment.air_heater
4000169,construction.tools.generator
15800015,unknown
4700565,auto.accessories.videoregister
1306796,computers.notebook
22600045,auto.accessories.compressor
3701025,appliances.environment.vacuum
11500627,unknown
1004891,electronics.smartphone
12711790,unknown
12300849,construction.tools.drill
12702018,unknown
2701706,appliances.kitchen.refrigerators
12712527,unknown
14700250,furniture.living_room.cabinet
5000261,appliances.sewing_machine
2601831,unknown
45600300,apparel.shoes
3600760,appliances.kitchen.washer
1480608,computers.desktop
5900113,unknown
12719850,unknown
17500362,unknown
12100612,kids.skates
13200925,furniture.bedroom.bed
42600020,unknown
2501244,appliances.kitchen.oven
12702944,unknown
2700610,appliances.kitchen.refrigerators
38900028,unknown
26400664,unknown
1004955,electronics.smartphone
5301042,unknown
5100355,unknown
3700465,appliances.environment.vacuum
1307383,computers.notebook
2701553,appliances.kitchen.refrigerators
28300290,accessories.wallet
22700445,unknown
12720190,unknown
2702348,appliances.kitchen.refrigerators
42700012,auto.accessories.winch
9300041,unknown
40500104,unknown
18200076,electronics.audio.acoustic
22600011,auto.accessories.compressor
5801532,electronics.audio.subwoofer
29501508,unknown
4800282,electronics.audio.headphone
12100784,kids.skates
1802034,electronics.video.tv
16300042,unknown
22700325,unknown
21403053,electronics.clocks
10800026,unknown
3300329,unknown
21404737,electronics.clocks
1004994,electronics.smartphone
2601719,unknown
1480725,computers.desktop
21401322,electronics.clocks
26800007,unknown
25509933,unknown
17200780,furniture.living_room.sofa
2702523,appliances.kitchen.refrigerators
28100824,unknown
28717381,apparel.shoes.keds
22700309,unknown
1005147,electronics.smartphone
15200915,unknown
3200574,appliances.kitchen.meat_grinder
2501889,appliances.kitchen.oven
7900982,furniture.kitchen.chair
28717899,apparel.shoes
11200447,appliances.personal.scales
5100817,unknown
9600095,unknown
3800833,appliances.iron
5100694,electronics.clocks
12700699,unknown
2900806,appliances.kitchen.microwave
1005122,electronics.smartphone
6600307,computers.components.memory
8800971,electronics.telephone
2601800,unknown
7006129,kids.carriage
34500058,unknown
20900019,unknown
18400048,unknown
1801761,electronics.video.tv
25200369,unknown
23800002,unknown
32402993,unknown
1801830,electronics.video.tv
1802024,electronics.video.tv
7005189,kids.carriage
2701683,appliances.kitchen.refrigerators
3700885,appliances.environment.vacuum
12300059,construction.tools.drill
2500842,appliances.kitchen.oven
7600321,unknown
26800025,unknown
26402602,unknown
14100636,electronics.audio.acoustic
43400009,unknown
21409662,electronics.clocks
26400755,unknown
1801831,electronics.video.tv
46500019,apparel.trousers
6200737,appliances.environment.air_heater
5000568,appliances.sewing_machine
13300266,unknown
21403839,electronics.clocks
21407707,electronics.clocks
1002987,electronics.smartphone
1004729,electronics.smartphone
2501557,appliances.kitchen.oven
6201150,appliances.environment.air_heater
11300010,electronics.telephone
30100100,unknown
5000110,appliances.sewing_machine
3700699,appliances.environment.vacuum
22800083,unknown
14700253,furniture.living_room.cabinet
12600068,appliances.kitchen.grill
1004518,electronics.smartphone
1701406,computers.peripherals.monitor
21404257,electronics.clocks
41000003,unknown
11700344,electronics.audio.acoustic
30901076,computers.components.cooler
12200907,sport.bicycle
27100002,unknown
15600022,unknown
26000666,unknown
26500472,unknown
17302510,unknown
23000067,unknown
1306133,computers.notebook
40200418,unknown
21407004,electronics.clocks
26300647,unknown
25200195,unknown
13200018,furniture.bedroom.bed
26300085,unknown
26300084,unknown
12707681,unknown
4000127,construction.tools.generator
21407652,electronics.clocks
26300651,unknown
50600056,auto.accessories.compressor
2800616,appliances.kitchen.refrigerators
1003141,electronics.smartphone
4700569,auto.accessories.videoregister
3700990,appliances.environment.vacuum
19100177,construction.tools.saw
1480445,computers.desktop
1801861,electronics.video.tv
3200323,appliances.kitchen.meat_grinder
5100533,electronics.clocks
5000691,appliances.sewing_machine
49300036,unknown
21405750,electronics.clocks
28704169,apparel.shoes.keds
21404942,electronics.clocks
2501352,appliances.kitchen.oven
9600103,unknown
12718002,unknown
14100459,electronics.audio.acoustic
25509891,unknown
32801021,unknown
31000214,unknown
7005315,kids.carriage
3200392,appliances.kitchen.meat_grinder
1004901,electronics.smartphone
15600023,unknown
1801570,electronics.video.tv
45300039,kids.swing
12710318,unknown
2501782,appliances.kitchen.oven
5100842,electronics.clocks
40300050,unknown
2601934,unknown
3100034,appliances.kitchen.blender
13300618,unknown
6201017,appliances.environment.air_heater
40200425,unknown
7003576,kids.carriage
16400251,unknown
6901266,furniture.living_room.chair
26200133,unknown
26900058,sport.trainer
8700365,appliances.personal.hair_cutter
12700083,unknown
2900864,appliances.kitchen.microwave
2601187,unknown
1201285,electronics.tablet
6000279,auto.accessories.alarm
8500067,unknown
26200637,unknown
3701482,appliances.environment.vacuum
18800016,auto.accessories.parktronic
13400117,unknown
15900130,unknown
15800018,unknown
15100172,unknown
12000145,unknown
1480680,computers.desktop
26200108,unknown
12711805,unknown
1500091,computers.peripherals.printer
4804323,electronics.audio.headphone
5301434,unknown
6600456,computers.components.memory
3400084,unknown
12600037,appliances.kitchen.grill
5700623,auto.accessories.player
14700018,furniture.living_room.cabinet
21405154,electronics.clocks
3100750,appliances.kitchen.blender
6200703,appliances.environment.air_heater
1802021,electronics.video.tv
49800027,accessories.bag
17200245,furniture.living_room.sofa
27900037,unknown
1003195,electronics.smartphone
8500093,unknown
4900167,appliances.kitchen.juicer
12100209,kids.skates
28717870,apparel.shoes
7900164,furniture.kitchen.chair
6200326,appliances.environment.air_heater
37900035,unknown
2701994,appliances.kitchen.refrigerators
1801910,electronics.video.tv
26203777,unknown
44900067,unknown
1306413,computers.notebook
5301317,unknown
26300082,unknown
26200212,unknown
2701703,appliances.kitchen.refrigerators
12300305,construction.tools.drill
12719636,unknown
16700852,furniture.kitchen.chair
10900026,appliances.kitchen.mixer
16600166,unknown
45600284,apparel.shoes
3100871,appliances.kitchen.blender
25300285,unknown
17300664,unknown
1004930,electronics.smartphone
1003854,electronics.smartphone
1480721,computers.desktop
8300404,unknown
8800923,electronics.telephone
1801995,electronics.video.tv
5100737,electronics.clocks
1500017,computers.peripherals.printer
26500481,unknown
27400076,unknown
2602207,unknown
15200134,unknown
1801561,electronics.video.tv
28714154,apparel.shoes.keds
4803638,electronics.audio.headphone
3701071,appliances.environment.vacuum
1003877,electronics.smartphone
38900084,unknown
23300380,unknown
2700333,appliances.kitchen.refrigerators
5701062,auto.accessories.player
27900055,unknown
31501141,unknown
6201019,appliances.environment.air_heater
12711600,unknown
3900030,appliances.environment.water_heater
19200170,construction.tools.saw
5100714,electronics.clocks
2601573,unknown
14100113,electronics.audio.acoustic
12201613,sport.bicycle
2702527,appliances.kitchen.refrigerators
12706903,unknown
14100411,electronics.audio.acoustic
10502266,unknown
5801223,electronics.audio.subwoofer
26402199,unknown
5801695,electronics.audio.subwoofer
1802005,electronics.video.tv
4900234,appliances.kitchen.juicer
12300296,construction.tools.drill
18600002,unknown
26027399,unknown
3101024,appliances.kitchen.blender
1801603,electronics.video.tv
5500032,unknown
7002252,kids.carriage
1480376,computers.desktop
14701130,furniture.living_room.cabinet
10800167,unknown
12706259,unknown
11500763,unknown
34800194,unknown
3200090,appliances.kitchen.meat_grinder
28715827,apparel.shoes
2900802,appliances.kitchen.microwave
1307005,computers.notebook
13000023,unknown
1307339,computers.notebook
36600074,unknown
4200507,appliances.environment.air_conditioner
28713583,apparel.shoes
6200522,appliances.environment.air_heater
6200295,appliances.environment.air_heater
12709465,unknown
3801238,appliances.iron
15800003,unknown
28718142,apparel.shoes
6301984,appliances.kitchen.kettle
1005173,electronics.smartphone
1003230,electronics.smartphone
3600672,appliances.kitchen.washer
28715110,apparel.shoes.keds
3701277,appliances.environment.vacuum
1005128,electronics.smartphone
1801035,electronics.video.tv
17800272,computers.desktop
12301251,construction.tools.drill
15901008,unknown
1004919,electronics.smartphone
18000928,unknown
12300108,construction.tools.drill
6300300,appliances.kitchen.kettle
15100196,unknown
34800269,unknown
12711594,unknown
4804551,electronics.audio.headphone
14701074,furniture.living_room.cabinet
28704044,apparel.shoes.keds
19200006,construction.tools.saw
26402658,unknown
1004627,electronics.smartphone
6200503,appliances.environment.air_heater
27800036,unknown
22700438,unknown
4501997,appliances.kitchen.hob
12400401,construction.tools.drill
15901721,unknown
28100597,unknown
15600005,unknown
18001307,unknown
17200174,furniture.living_room.sofa
10900145,appliances.kitchen.mixer
22700177,unknown
35108572,apparel.underwear
3701323,appliances.environment.vacuum
28101294,unknown
6301335,appliances.kitchen.kettle
13300024,unknown
1004236,electronics.smartphone
1480160,computers.desktop
28712328,apparel.shoes
21401437,electronics.clocks
2701646,appliances.kitchen.refrigerators
16400209,unknown
8500319,unknown
8800071,electronics.telephone
5701248,auto.accessories.player
16100115,unknown
8800517,electronics.telephone
22500050,unknown
28718357,unknown
2602047,unknown
3100117,appliances.kitchen.blender
16400212,unknown
1600558,computers.peripherals.printer
17300059,unknown
1004357,electronics.smartphone
7900348,furniture.kitchen.chair
2100105,electronics.video.tv
4100146,unknown
5700311,auto.accessories.player
5000220,appliances.sewing_machine
1003315,electronics.smartphone
1003734,electronics.smartphone
10501505,unknown
3500243,unknown
1802019,electronics.video.tv
17302417,unknown
15700081,unknown
6200997,appliances.environment.air_heater
3701190,appliances.environment.vacuum
3601423,appliances.kitchen.washer
18300145,accessories.bag
1003313,electronics.smartphone
34800092,unknown
18500037,electronics.tablet
2800477,appliances.kitchen.refrigerators
21408014,electronics.clocks
3601286,appliances.kitchen.washer
8800709,electronics.telephone
13300462,unknown
1801909,electronics.video.tv
19200206,construction.tools.saw
26203799,unknown
9002770,kids.toys
12710869,unknown
3500240,unknown
12500207,unknown
6400330,computers.components.cpu
13101442,unknown
1004323,electronics.smartphone
6700502,computers.components.videocards
4800539,electronics.audio.headphone
26601436,unknown
28300595,accessories.wallet
25900015,computers.components.cooler
2701995,appliances.kitchen.refrigerators
12703410,unknown
26403493,unknown
10800053,unknown
11600058,computers.desktop
25900010,computers.components.cooler
12100766,kids.skates
28716427,apparel.shoes
27800107,unknown
1307230,computers.notebook
17300029,unknown
6500965,computers.components.motherboard
21407166,electronics.clocks
4100151,unknown
7900157,furniture.kitchen.chair
42600070,unknown
30000204,construction.tools.welding
21409721,electronics.clocks
6200760,appliances.environment.air_heater
16600052,unknown
14700245,furniture.living_room.cabinet
25200085,unknown
21404123,electronics.clocks
5400458,unknown
5301789,unknown
26402561,unknown
28101035,unknown
19300086,appliances.ironing_board
3100563,appliances.kitchen.blender
2501796,appliances.kitchen.oven
3701374,appliances.environment.vacuum
4400388,appliances.kitchen.coffee_machine
5300098,unknown
11400317,unknown
2501929,appliances.kitchen.oven
3701349,appliances.environment.vacuum
14300388,electronics.audio.music_tools.piano
5801394,electronics.audio.subwoofer
15200055,unknown
14700108,furniture.living_room.cabinet
