user_id,total_interactions,purchase,view,cart,avg_price,activity_level,top_category,top_brand
512840259,10,0,10,0,130.779,high,appliances.sewing_machine,janome
512546518,4,0,4,0,261.58000000000004,low,electronics.smartphone,xiaomi
550822475,7,0,7,0,53.367142857142845,medium,appliances.environment.air_heater,galaxy
513305440,3,0,3,0,55.92666666666667,low,unknown,p.i.t.
548885966,5,0,5,0,752.3799999999999,medium,unknown,unknown
528330814,6,0,6,0,925.1316666666665,medium,electronics.smartphone,apple
530624631,5,0,5,0,49.628,medium,unknown,cordiant
548848259,19,0,19,0,100.21315789473682,high,unknown,bosch
515220820,9,0,7,2,421.1122222222223,medium,electronics.smartphone,apple
513011715,4,0,4,0,656.18,low,electronics.smartphone,unknown
532618291,7,0,7,0,137.23714285714286,medium,construction.tools.drill,unknown
552856244,5,0,5,0,58.298,medium,electronics.clocks,unknown
523580468,3,0,3,0,501.7733333333333,low,electronics.smartphone,oneplus
554959399,8,3,5,0,227.58000000000004,medium,auto.accessories.alarm,starline
514015483,20,0,20,0,97.71400000000001,high,appliances.environment.vacuum,bosch
529170940,3,0,3,0,68.34666666666666,low,electronics.audio.microphone,trust
539881250,3,0,3,0,430.15000000000003,low,unknown,gipfel
512833566,4,0,4,0,240.29,low,unknown,sv
515396750,8,0,8,0,187.48874999999998,medium,unknown,lucente
551487035,3,0,1,2,1059.1066666666668,low,electronics.smartphone,apple
537110440,5,0,5,0,113.4,medium,unknown,alcasta
520020609,11,0,11,0,429.72181818181815,high,electronics.smartphone,apple
512908542,6,0,6,0,175.62166666666667,medium,unknown,askona
555465285,3,0,2,1,168.80999999999997,low,electronics.smartphone,oppo
536368982,4,0,4,0,366.38,low,electronics.video.tv,samsung
512723661,6,0,6,0,41.635,medium,unknown,tunga
518413114,3,1,2,0,156.13,low,appliances.environment.vacuum,samsung
512806218,10,0,10,0,124.252,high,construction.tools.saw,huter
545499072,3,2,1,0,321.73,low,electronics.smartphone,vivo
519442119,4,0,4,0,377.51,low,auto.accessories.compressor,huter
546396251,11,0,11,0,141.76727272727274,high,appliances.environment.vacuum,samsung
553873899,9,0,9,0,382.0377777777778,medium,appliances.kitchen.refrigerators,lg
521315744,8,0,8,0,59.486250000000005,medium,appliances.environment.air_heater,unknown
523743923,12,0,12,0,206.91250000000002,high,electronics.smartphone,gionee
513021443,2,0,2,0,481.325,low,electronics.smartphone,apple
552593886,10,0,7,3,791.2520000000001,high,electronics.smartphone,apple
552679214,4,0,4,0,146.69,low,unknown,artel
545101017,3,0,3,0,89.15666666666668,low,appliances.kitchen.kettle,dauscher
514571756,8,0,8,0,23.3425,medium,appliances.environment.air_heater,electrolux
525907657,16,0,16,0,410.361875,high,unknown,unknown
548903176,6,0,6,0,56.199999999999996,medium,unknown,goodyear
523927817,4,0,4,0,22.7125,low,unknown,bioderma
514115003,3,0,3,0,495.50666666666666,low,appliances.environment.vacuum,thomas
528199828,5,0,5,0,127.34400000000001,medium,electronics.smartphone,tp-link
555309963,7,0,7,0,1069.18,medium,electronics.smartphone,apple
553783100,8,0,8,0,45.41125,medium,appliances.environment.vacuum,dauscher
520272477,7,0,7,0,108.36142857142855,medium,unknown,redmond
555136046,12,0,12,0,469.2541666666668,high,computers.notebook,asus
541021607,7,0,7,0,160.92285714285714,medium,electronics.smartphone,samsung
555639472,2,0,2,0,561.29,low,electronics.clocks,jaguar
548706274,9,0,9,0,299.18111111111114,medium,electronics.smartphone,samsung
512748526,9,0,9,0,246.56111111111107,medium,appliances.kitchen.washer,indesit
551194251,11,0,11,0,124.74999999999999,high,electronics.smartphone,huawei
555493314,2,0,2,0,5.23,low,unknown,kingston
513654896,5,0,5,0,851.5960000000001,medium,computers.desktop,lenovo
536721399,2,0,2,0,116.04,low,construction.tools.welding,unknown
521893134,6,0,6,0,42.23499999999999,medium,unknown,luminarc
514777198,5,0,5,0,43.346000000000004,medium,electronics.clocks,casio
513674693,5,0,5,0,280.04200000000003,medium,electronics.smartphone,honor
513863275,3,0,3,0,16.060000000000002,low,unknown,elenberg
518414520,4,0,4,0,43.3,low,electronics.clocks,xiaomi
523226485,3,0,3,0,349.0833333333333,low,appliances.kitchen.refrigerators,indesit
524522568,1,0,1,0,257.15,low,furniture.living_room.cabinet,unknown
514259891,5,0,5,0,102.63000000000002,medium,unknown,stels
543053203,4,0,4,0,164.375,low,electronics.audio.headphone,apple
547159064,11,0,11,0,330.7945454545454,high,electronics.smartphone,meizu
554396327,16,0,15,1,196.3825,high,electronics.smartphone,huawei
512878591,3,0,3,0,29.34,low,apparel.shoes,unknown
525389202,4,0,4,0,103.11500000000001,low,electronics.smartphone,samsung
524072357,8,0,8,0,374.5325,medium,electronics.smartphone,samsung
545600642,4,0,4,0,226.96249999999998,low,unknown,unknown
512937459,9,0,9,0,1265.0055555555555,medium,electronics.smartphone,apple
514130415,3,0,3,0,331.7866666666667,low,unknown,samsung
512461680,6,0,6,0,169.19000000000003,medium,unknown,shimano
516893167,3,0,2,1,74.46,low,unknown,rowenta
542248095,6,0,5,1,765.9383333333334,medium,electronics.smartphone,samsung
551757743,9,0,9,0,130.7888888888889,medium,electronics.smartphone,xiaomi
517592440,5,0,5,0,278.41400000000004,medium,appliances.kitchen.refrigerators,indesit
521554120,7,0,7,0,49.56714285714286,medium,unknown,yokohama
523751445,3,0,3,0,923.0533333333333,low,computers.notebook,xiaomi
548120156,3,0,3,0,470.91333333333336,low,electronics.smartphone,huawei
519596771,7,0,7,0,309.2528571428571,medium,electronics.smartphone,xiaomi
551711802,10,0,10,0,80.204,high,appliances.environment.air_heater,ariston
553292112,8,0,8,0,43.57125,medium,unknown,unknown
555703679,3,0,3,0,194.10666666666665,low,computers.notebook,hp
521707975,4,0,4,0,257.09499999999997,low,appliances.kitchen.refrigerators,indesit
514965103,3,0,3,0,995.2966666666666,low,electronics.smartphone,apple
515451580,5,0,5,0,94.83,medium,apparel.shoes.keds,burgerschuhe
554085274,4,0,4,0,127.995,low,unknown,unknown
512492491,5,0,5,0,511.736,medium,electronics.smartphone,apple
555630020,13,0,13,0,580.0138461538461,high,electronics.smartphone,vivo
517414649,4,0,4,0,640.49,low,furniture.living_room.cabinet,unknown
512865714,3,0,3,0,12.589999999999998,low,unknown,unknown
541702666,4,0,4,0,450.5775,low,unknown,unknown
534137928,1,0,1,0,82.37,low,electronics.clocks,casio
529659290,3,0,3,0,59.330000000000005,low,appliances.kitchen.oven,artel
518944691,7,0,7,0,454.7457142857143,medium,electronics.smartphone,apple
512542210,4,0,4,0,412.64750000000004,low,unknown,gerat
546747843,5,0,5,0,199.532,medium,electronics.smartphone,xiaomi
514649079,14,0,14,0,271.0892857142857,high,unknown,unknown
513686128,3,0,3,0,58.923333333333325,low,appliances.kitchen.blender,moulinex
513022564,3,0,3,0,17.703333333333333,low,unknown,unknown
517429317,3,0,3,0,669.2066666666666,low,electronics.smartphone,samsung
516458339,4,0,4,0,147.38,low,electronics.smartphone,xiaomi
513189336,3,0,3,0,231.41,low,electronics.smartphone,xiaomi
513226631,7,0,5,2,182.99714285714285,medium,electronics.smartphone,oppo
518876217,3,0,3,0,338.8133333333333,low,electronics.video.tv,haier
525286938,5,0,5,0,385.646,medium,unknown,unknown
554074779,4,0,4,0,114.10249999999999,low,electronics.audio.headphone,apple
512630413,4,2,2,0,265.4925,low,unknown,ea
517712142,6,0,6,0,137.73333333333332,medium,electronics.smartphone,xiaomi
519461598,5,0,5,0,146.276,medium,appliances.environment.vacuum,lg
551137964,4,0,4,0,100.95500000000001,low,electronics.smartphone,xiaomi
512938517,3,0,3,0,198.89,low,auto.accessories.alarm,pandora
537653195,5,0,5,0,1227.5539999999999,medium,computers.notebook,lenovo
531196387,6,0,6,0,206.49666666666664,medium,unknown,unknown
553680009,3,0,3,0,475.3733333333333,low,electronics.smartphone,xiaomi
512407984,4,0,4,0,41.69,low,furniture.kitchen.chair,barty
546389009,8,0,8,0,238.0775,medium,electronics.video.tv,kivi
549399559,9,0,9,0,48.54333333333334,medium,appliances.kitchen.kettle,vitek
512905294,3,0,3,0,727.2866666666665,low,electronics.smartphone,samsung
543146445,3,1,1,1,1164.3366666666668,low,electronics.smartphone,apple
530189005,6,0,6,0,97.93166666666667,medium,unknown,sv
513745323,3,0,3,0,111.96999999999998,low,unknown,nokian
512627190,3,0,3,0,475.1966666666667,low,computers.notebook,hp
555536886,1,0,1,0,37.97,low,unknown,unknown
555646515,5,0,5,0,308.912,medium,computers.notebook,lenovo
515842080,8,0,8,0,78.98124999999999,medium,apparel.shoes,unknown
555668697,3,0,3,0,55.076666666666675,low,unknown,unknown
555646637,8,0,8,0,322.99625,medium,unknown,sony
517728985,9,0,9,0,177.37555555555556,medium,unknown,samsung
555617300,3,0,3,0,185.4,low,electronics.smartphone,oppo
555544586,3,0,3,0,42.51,low,electronics.audio.headphone,panasonic
514287829,1,0,1,0,144.66,low,unknown,unknown
539599742,3,0,3,0,16.19,low,unknown,bravo
518719353,15,0,15,0,108.04066666666664,high,unknown,unknown
512496829,4,0,4,0,56.057500000000005,low,unknown,omron
537158518,5,0,5,0,576.384,medium,unknown,perina
555601978,4,0,4,0,470.9575,low,electronics.smartphone,apple
540179788,2,0,2,0,347.21,low,electronics.video.tv,lg
517868444,4,0,4,0,142.065,low,unknown,askona
541433420,3,0,3,0,253.82666666666668,low,electronics.smartphone,samsung
554400972,6,0,6,0,154.04,medium,electronics.smartphone,samsung
540892599,4,0,4,0,85.605,low,appliances.environment.air_heater,tefal
525134789,2,0,2,0,901.235,low,unknown,unknown
553629281,4,0,4,0,632.3774999999999,low,unknown,silverlit
514912380,6,0,6,0,48.281666666666666,medium,appliances.environment.air_heater,timberk
515232725,4,0,4,0,497.725,low,electronics.smartphone,samsung
515513352,4,0,4,0,54.88,low,unknown,okuma
541426320,3,0,3,0,464.12999999999994,low,electronics.smartphone,apple
513777652,5,0,5,0,70.428,medium,apparel.shoes,unknown
513170182,4,0,4,0,163.1125,low,unknown,force
544865434,8,0,8,0,173.03,medium,unknown,smile
539078872,4,0,4,0,225.7025,low,appliances.kitchen.refrigerators,indesit
516171493,12,0,12,0,612.9675000000001,high,electronics.audio.subwoofer,focal
555519200,3,0,3,0,1281.74,low,appliances.sewing_machine,janome
536623946,8,0,8,0,125.29875,medium,unknown,dewalt
514175370,6,0,6,0,547.7033333333333,medium,electronics.smartphone,vivo
554030574,4,0,4,0,634.1925,low,electronics.smartphone,apple
527550607,7,1,5,1,133.81999999999996,medium,appliances.environment.water_heater,ariston
549450435,2,0,2,0,71.56,low,unknown,vitek
524286734,10,0,10,0,93.132,high,construction.tools.drill,bosch
515107675,2,0,2,0,239.39,low,unknown,lucente
513265743,3,0,3,0,145.00333333333336,low,unknown,unknown
544740419,14,0,14,0,58.464285714285715,high,computers.components.motherboard,msi
539111704,10,1,8,1,146.316,high,electronics.smartphone,huawei
521281548,3,0,3,0,856.2199999999999,low,electronics.smartphone,apple
517902909,3,0,3,0,323.46,low,computers.peripherals.monitor,hp
516204033,6,0,6,0,237.70166666666668,medium,electronics.smartphone,redmond
552380668,4,0,4,0,106.53999999999999,low,appliances.sewing_machine,jaguar
516522674,3,0,3,0,656.3033333333333,low,electronics.smartphone,samsung
521841756,4,0,4,0,184.94,low,auto.accessories.player,unknown
553192102,7,0,7,0,132.57857142857142,medium,electronics.clocks,huawei
514997545,8,1,7,0,20.955,medium,appliances.kitchen.kettle,redmond
524381480,3,0,3,0,334.37,low,computers.notebook,hp
555672366,3,0,3,0,507.8433333333334,low,furniture.living_room.sofa,unknown
527564221,4,0,4,0,314.5475,low,unknown,lucente
517091752,5,0,5,0,176.46599999999998,medium,apparel.shoes.keds,tefal
554162619,4,0,4,0,99.50666666666666,low,auto.accessories.player,pioneer
555533845,4,0,4,0,137.56,low,auto.accessories.alarm,centurion
554754606,5,0,5,0,127.83599999999998,medium,unknown,unknown
549112543,6,0,6,0,76.55666666666667,medium,unknown,nokian
517095524,9,0,9,0,249.8388888888889,medium,electronics.clocks,samsung
545207519,3,0,3,0,78.06333333333332,low,auto.accessories.videoregister,samsung
555538232,4,0,4,0,134.2125,low,electronics.smartphone,samsung
545326033,4,0,4,0,838.89,low,electronics.smartphone,oneplus
541526164,5,0,3,2,241.19,medium,electronics.smartphone,samsung
553491272,6,0,6,0,197.20666666666668,medium,unknown,unknown
523100327,8,0,8,0,8.366249999999999,medium,unknown,unknown
516220614,7,0,7,0,113.10142857142856,medium,unknown,unknown
512800039,3,0,3,0,179.06000000000003,low,unknown,nokian
512834691,4,0,4,0,142.73000000000002,low,unknown,lucente
518496250,10,0,10,0,269.822,high,appliances.kitchen.dishwasher,hansa
555647671,2,0,2,0,112.565,low,unknown,philips
555530533,9,0,7,2,284.52555555555557,medium,electronics.smartphone,xiaomi
553729394,4,0,4,0,351.50750000000005,low,electronics.smartphone,xiaomi
513363869,7,0,7,0,45.05571428571428,medium,appliances.kitchen.juicer,scarlett
551165824,1,0,1,0,144.12,low,furniture.bedroom.bed,incanto
512855062,3,0,3,0,696.42,low,appliances.kitchen.refrigerators,electrolux
549583241,5,1,4,0,656.764,medium,electronics.smartphone,apple
545427944,12,0,12,0,222.29416666666665,high,unknown,xiaomi
526975969,4,0,4,0,203.5025,low,electronics.video.tv,artel
523047766,15,0,15,0,153.74714285714285,high,apparel.shoes,unknown
555546744,3,0,3,0,157.4466666666667,low,unknown,unknown
536714737,12,0,12,0,77.52750000000002,high,appliances.environment.water_heater,artel
513033735,5,0,5,0,869.338,medium,electronics.video.tv,samsung
545142291,5,0,5,0,99.986,medium,electronics.smartphone,huawei
550010150,3,0,3,0,90.69333333333333,low,electronics.tablet,wacom
517158319,3,0,3,0,358.22333333333336,low,unknown,unknown
549424770,5,0,5,0,73.40200000000002,medium,apparel.shoes.keds,greyder
553999431,12,0,12,0,277.5191666666667,high,electronics.smartphone,xiaomi
514026106,4,0,4,0,1319.0675,low,computers.desktop,apple
516572183,6,0,6,0,59.915,medium,unknown,bars
515141554,6,0,6,0,57.026666666666664,medium,unknown,autoprofi
555123514,4,0,4,0,98.7225,low,appliances.kitchen.washer,midea
514954707,4,1,1,2,51.215,low,unknown,unknown
555577620,4,0,4,0,102.66499999999999,low,construction.tools.pump,ariston
513882907,4,0,4,0,79.03,low,appliances.environment.water_heater,oasis
516216335,5,0,5,0,355.468,medium,electronics.smartphone,xiaomi
543934789,3,0,3,0,63.849999999999994,low,unknown,lanvin
526594831,2,0,2,0,116.59,low,furniture.bedroom.bed,unknown
523638431,4,0,4,0,389.64500000000004,low,electronics.smartphone,samsung
518606352,13,0,13,0,381.35153846153844,high,unknown,lucente
548936781,6,0,6,0,156.87833333333333,medium,unknown,lg
516393709,3,0,3,0,51.94,low,appliances.kitchen.hood,hansa
532334106,4,0,4,0,182.6725,low,unknown,lucente
539345822,7,0,7,0,155.63714285714286,medium,electronics.smartphone,xiaomi
512960658,5,0,5,0,228.468,medium,electronics.smartphone,oppo
531773625,4,1,3,0,530.53,low,computers.notebook,acer
516632761,4,0,4,0,347.2975,low,electronics.camera.video,gopro
555664477,5,0,5,0,163.136,medium,electronics.smartphone,samsung
542806519,2,0,2,0,34.11,low,electronics.clocks,unknown
553324933,10,0,10,0,36.475,high,appliances.environment.air_heater,elenberg
540579204,8,0,8,0,276.16999999999996,medium,electronics.smartphone,samsung
519459201,8,0,8,0,246.4975,medium,unknown,apple
514682461,3,1,2,0,254.82000000000002,low,electronics.smartphone,samsung
515983292,5,0,5,0,546.824,medium,unknown,unknown
551173444,8,0,8,0,336.455,medium,electronics.smartphone,xiaomi
532321093,3,0,3,0,341.99333333333334,low,unknown,unknown
545564121,5,0,5,0,50.724000000000004,medium,unknown,unknown
514780361,4,0,4,0,357.955,low,electronics.smartphone,samsung
541179345,4,0,4,0,101.66749999999999,low,electronics.smartphone,huawei
531671712,6,0,6,0,56.63,medium,auto.accessories.player,pioneer
555695729,4,0,4,0,1178.6875,low,unknown,canon
528162993,4,0,4,0,49.79,low,appliances.kitchen.coffee_machine,dauscher
517424578,7,2,5,0,380.8971428571428,medium,electronics.smartphone,samsung
531642280,3,0,3,0,1518.7,low,unknown,omabelle
513338727,3,1,1,1,339.75,low,appliances.kitchen.washer,lg
513244657,8,1,7,0,81.18124999999999,medium,unknown,xiaomi
517068718,2,0,2,0,76.64,low,unknown,roadx
515122611,4,0,4,0,58.765,low,apparel.shoes.keds,nike
555650659,7,0,7,0,282.82,medium,electronics.video.tv,samsung
517555232,3,0,3,0,338.68333333333334,low,unknown,dauscher
515635602,7,0,7,0,555.8071428571428,medium,unknown,navien
516760320,2,0,2,0,378.515,low,unknown,unknown
512922016,30,0,30,0,93.24933333333334,high,unknown,unknown
514160091,4,0,4,0,40.8,low,unknown,cordiant
536421399,11,0,11,0,93.69,high,auto.accessories.alarm,tunga
552137770,3,0,3,0,145.60666666666665,low,unknown,unknown
513240477,7,0,7,0,8.50857142857143,medium,unknown,scarlett
537349486,3,0,3,0,388.76666666666665,low,electronics.smartphone,samsung
513893966,5,0,5,0,1706.6059999999998,medium,electronics.smartphone,apple
517921493,4,0,4,0,87.4225,low,unknown,cordiant
515697242,4,0,4,0,507.01250000000005,low,computers.desktop,pulser
514187732,3,0,3,0,568.3733333333333,low,electronics.smartphone,samsung
514469511,3,0,3,0,793.5833333333334,low,electronics.smartphone,samsung
514476638,5,0,5,0,220.38600000000002,medium,electronics.smartphone,samsung
519052319,4,0,4,0,227.39749999999998,low,construction.tools.drill,bosch
514040103,12,0,12,0,89.3825,high,appliances.environment.air_heater,oasis
552311906,3,0,3,0,214.20000000000002,low,electronics.smartphone,samsung
515556380,6,0,6,0,22.286666666666665,medium,electronics.audio.headphone,jbl
527573268,8,0,8,0,291.675,medium,electronics.smartphone,meizu
513648136,2,0,2,0,176.84,low,unknown,unknown
539864762,3,0,3,0,9.93,low,unknown,unknown
529888898,2,0,2,0,41.57,low,unknown,cordiant
515888511,23,0,22,1,294.71173913043475,high,computers.peripherals.printer,canon
533381315,12,0,12,0,28.638333333333335,high,unknown,unknown
514775841,3,0,3,0,286.86,low,electronics.smartphone,samsung
519964579,3,0,3,0,17.99,low,unknown,oral-b
529866616,15,0,15,0,424.1366666666667,high,electronics.video.tv,samsung
513443085,3,0,3,0,536.72,low,unknown,navien
514500504,6,1,5,0,184.36833333333334,medium,unknown,unknown
555522809,4,0,4,0,108.135,low,unknown,luminarc
513658560,8,0,8,0,76.87124999999999,medium,unknown,gorenje
520019554,5,0,5,0,111.876,medium,electronics.smartphone,xiaomi
553775016,5,1,4,0,136.676,medium,appliances.environment.vacuum,samsung
545688789,7,0,7,0,122.34285714285713,medium,apparel.shoes,unknown
551293928,3,0,3,0,43.846666666666664,low,unknown,cordiant
514452956,4,0,4,0,287.63250000000005,low,unknown,bts
512571280,4,0,4,0,440.0175,low,unknown,unknown
548037877,9,0,9,0,344.89777777777783,medium,electronics.smartphone,samsung
518466036,4,0,4,0,316.6575,low,appliances.kitchen.oven,bosch
514010245,4,0,4,0,368.46250000000003,low,computers.components.videocards,sapphire
522938090,3,0,3,0,14.876666666666665,low,unknown,dauscher
526989260,3,0,3,0,253.82666666666668,low,electronics.smartphone,samsung
533506218,3,0,3,0,322.14000000000004,low,unknown,unknown
514638381,2,0,2,0,1362.84,low,unknown,housefit
521759675,3,0,1,2,107.8,low,electronics.audio.headphone,samsung
555598233,10,0,10,0,182.19099999999997,high,unknown,lucente
519067963,5,0,5,0,812.042,medium,electronics.smartphone,apple
553319612,1,0,1,0,87.78,low,unknown,pirelli
555560797,11,1,9,1,1066.14,high,electronics.smartphone,apple
524669242,2,0,2,0,58.88,low,unknown,unknown
542565943,7,0,7,0,400.55571428571426,medium,electronics.smartphone,apple
554397223,7,0,7,0,35.751428571428576,medium,unknown,redmond
529542229,4,0,4,0,76.3025,low,appliances.environment.vacuum,samsung
519881063,3,0,3,0,356.3966666666667,low,electronics.clocks,samsung
512525882,6,1,5,0,97.07,medium,appliances.environment.vacuum,karcher
516758723,4,0,4,0,426.35249999999996,low,electronics.smartphone,xiaomi
545674209,3,0,3,0,54.73,low,electronics.clocks,wonlex
518092950,11,0,11,0,255.93090909090907,high,apparel.shoes,respect
512479056,3,0,3,0,43.88666666666666,low,appliances.kitchen.oven,dauscher
518027847,6,0,6,0,179.905,medium,electronics.smartphone,samsung
532674373,10,0,10,0,315.179,high,unknown,lucente
550103262,9,0,9,0,1569.6533333333334,medium,computers.desktop,acer
535847990,7,0,7,0,259.6871428571429,medium,unknown,pt-group
512704552,4,0,4,0,105.92249999999999,low,apparel.shoes,baden
548711849,4,0,2,2,270.84000000000003,low,electronics.smartphone,samsung
515870471,7,0,7,0,899.82,medium,unknown,karcher
522467024,3,0,3,0,123.94666666666666,low,electronics.smartphone,samsung
513721165,9,0,9,0,304.4211111111111,medium,electronics.smartphone,xiaomi
548481364,4,0,4,0,830.61,low,unknown,unknown
555591886,3,0,3,0,153.58333333333334,low,unknown,goodyear
545054639,9,0,9,0,318.6766666666667,medium,appliances.kitchen.refrigerators,indesit
555467841,3,0,3,0,401.37999999999994,low,electronics.video.tv,samsung
548689280,3,0,3,0,168.36666666666667,low,electronics.audio.headphone,apple
513647542,4,0,4,0,295.76,low,electronics.smartphone,xiaomi
552109658,5,0,5,0,33.176,medium,unknown,blenderbottle
512791203,4,0,4,0,271.365,low,accessories.bag,karya
549401665,5,0,5,0,116.60800000000002,medium,unknown,lucente
555003972,7,1,6,0,146.81571428571428,medium,electronics.smartphone,xiaomi
514515543,4,0,4,0,100.3,low,unknown,timberk
548686507,4,0,4,0,240.035,low,furniture.bedroom.bed,joie
516756816,5,0,5,0,94.776,medium,unknown,sjcam
533960124,6,0,6,0,468.9383333333333,medium,computers.notebook,lenovo
531649315,33,0,31,2,208.9381818181818,high,electronics.smartphone,huawei
543069673,8,0,8,0,46.557500000000005,medium,appliances.environment.air_heater,elenberg
521074042,4,0,4,0,35.772499999999994,low,electronics.clocks,unknown
555615117,10,0,10,0,302.56399999999996,high,appliances.kitchen.washer,samsung
521448977,3,1,2,0,69.24,low,appliances.kitchen.grill,maxwell
522608406,4,0,4,0,106.3725,low,apparel.shoes.keds,jordan
527589392,5,0,5,0,1459.4759999999999,medium,computers.desktop,acer
516837955,4,0,4,0,588.3799999999999,low,unknown,lucente
514583117,5,0,5,0,211.26999999999998,medium,electronics.smartphone,samsung
537553165,8,4,4,0,130.76,medium,electronics.smartphone,samsung
516020407,13,0,13,0,128.39153846153846,high,appliances.kitchen.kettle,samsung
516436472,14,0,14,0,136.72357142857143,high,unknown,artel
529648365,6,0,6,0,72.82,medium,appliances.environment.vacuum,samsung
513669956,4,0,4,0,261.3975,low,unknown,lucente
550626280,5,0,5,0,64.11800000000001,medium,unknown,unknown
514083838,12,0,12,0,632.3966666666666,high,electronics.smartphone,apple
525239075,5,0,5,0,61.517999999999994,medium,unknown,cordiant
536916307,3,0,3,0,15.196666666666667,low,appliances.personal.scales,bene
555515562,5,1,3,1,257.962,medium,electronics.smartphone,samsung
545806884,12,0,11,1,325.16833333333335,high,electronics.video.tv,samsung
546121593,4,0,4,0,706.8025,low,electronics.smartphone,apple
552745463,3,0,3,0,684.3833333333333,low,unknown,unknown
534184314,4,0,4,0,578.665,low,electronics.smartphone,sony
553649976,5,0,5,0,169.41400000000004,medium,apparel.shoes,salamander
551680267,10,0,10,0,128.942,high,electronics.smartphone,xiaomi
539731990,15,0,15,0,142.5606666666667,high,electronics.video.tv,artel
515437150,3,0,3,0,599.4966666666668,low,appliances.kitchen.refrigerators,dauscher
512707606,3,0,3,0,324.59,low,electronics.smartphone,samsung
519210945,3,0,3,0,190.91,low,unknown,lucente
519219530,3,0,3,0,161.19999999999996,low,electronics.smartphone,samsung
540831589,8,2,6,0,160.32125,medium,electronics.smartphone,meizu
532675485,15,0,15,0,36.113333333333344,high,unknown,unknown
514650031,3,0,3,0,92.64,low,electronics.smartphone,samsung
513699285,3,0,1,2,45.419999999999995,low,unknown,lacoste
526191657,5,0,5,0,30.101999999999997,medium,unknown,unknown
522170727,9,0,9,0,68.35222222222222,medium,appliances.environment.vacuum,samsung
523361610,8,0,8,0,405.8925,medium,unknown,unknown
518008851,6,0,6,0,496.9966666666667,medium,electronics.smartphone,huawei
515819099,7,0,7,0,138.06000000000003,medium,unknown,unknown
550534518,4,1,3,0,193.475,low,electronics.tablet,huawei
516844848,4,0,4,0,531.84,low,unknown,rowenta
513318626,4,0,4,0,536.1775,low,electronics.video.tv,samsung
555473444,3,0,3,0,116.07666666666665,low,unknown,aeroforce
527978776,6,0,6,0,72.115,medium,unknown,sava
539257365,4,0,4,0,421.6975,low,computers.notebook,lenovo
550492946,3,0,3,0,712.7666666666668,low,electronics.smartphone,apple
521315265,11,0,11,0,217.91000000000003,high,unknown,unknown
519259207,3,0,3,0,167.4,low,electronics.audio.subwoofer,mystery
555510752,4,0,4,0,17.89,low,unknown,unknown
521177245,14,0,14,0,68.62857142857143,high,unknown,caramelia
521100189,2,0,2,0,28.55,low,unknown,unknown
538497650,7,0,7,0,211.8457142857143,medium,unknown,unknown
517698661,8,0,8,0,443.27374999999995,medium,electronics.smartphone,samsung
512625556,2,0,2,0,2522.59,low,electronics.clocks,unknown
517966519,6,0,6,0,173.67499999999998,medium,appliances.environment.vacuum,samsung
548751082,3,0,3,0,409.90333333333336,low,kids.skates,kugoo
520356677,5,0,5,0,109.79400000000001,medium,unknown,brw
516251734,7,0,7,0,571.7514285714286,medium,computers.desktop,pulser
551081131,2,0,2,0,52.405,low,unknown,lucente
519048424,4,0,4,0,486.5,low,appliances.environment.vacuum,xiaomi
519443291,3,0,3,0,490.2333333333333,low,electronics.smartphone,apple
547801044,6,0,6,0,314.7133333333333,medium,unknown,sony
529047625,18,1,16,1,824.6583333333333,high,electronics.smartphone,apple
512508333,6,0,6,0,275.68333333333334,medium,unknown,unknown
542228699,3,0,3,0,25.53333333333333,low,unknown,redmond
529509334,3,0,3,0,488.97333333333336,low,computers.notebook,acer
536983588,20,0,20,0,78.9605,high,unknown,unknown
523283742,4,0,4,0,502.81250000000006,low,unknown,apple
517150996,6,0,6,0,716.3316666666666,medium,electronics.video.tv,samsung
554602072,7,0,7,0,18.541428571428572,medium,electronics.telephone,inoi
516776909,4,1,0,3,197.43,low,electronics.smartphone,samsung
548259538,6,0,6,0,12.88,medium,appliances.environment.air_heater,almacom
523046242,9,0,9,0,182.51222222222225,medium,appliances.kitchen.washer,samsung
528173576,4,0,4,0,197.8025,low,electronics.smartphone,oppo
518720035,4,0,4,0,173.92,low,unknown,jaguar
512973929,3,1,2,0,110.27,low,electronics.smartphone,huawei
554112316,3,0,3,0,461.59999999999997,low,computers.peripherals.monitor,samsung
555494181,6,0,6,0,1160.4833333333333,medium,electronics.smartphone,apple
516340651,6,0,6,0,403.0566666666667,medium,electronics.smartphone,huawei
527048449,8,0,8,0,11.32625,medium,appliances.personal.scales,elenberg
535895288,3,0,3,0,44.60333333333333,low,unknown,marshal
516025188,6,0,6,0,133.56333333333336,medium,unknown,joie
523541930,6,0,6,0,338.8533333333333,medium,computers.notebook,acer
515335357,3,0,3,0,37.49666666666667,low,construction.tools.drill,alteco
555501909,11,0,11,0,289.26454545454544,high,electronics.smartphone,samsung
519655566,5,0,5,0,167.79000000000002,medium,unknown,unknown
519344217,3,0,3,0,47.21,low,unknown,matrix
542922486,12,0,12,0,821.4391666666667,high,computers.notebook,asus
513787704,4,0,4,0,74.11,low,appliances.kitchen.steam_cooker,polaris
517891119,9,0,9,0,95.48111111111112,medium,unknown,unknown
547912500,2,0,2,0,211.86,low,electronics.smartphone,nokia
516304212,4,0,4,0,763.8950000000001,low,electronics.smartphone,apple
543130954,3,0,3,0,568.73,low,unknown,bosch
548241013,5,0,5,0,255.34799999999996,medium,electronics.smartphone,samsung
